model,patient_id,transition_index,tc_method1_raw,tc_method2_flow_warped,current_empty,previous_empty
slim,P040,119,0.993979,0.993979,0,0
slim,P040,120,0.994559,0.994559,0,0
slim,P041,1,0.995076,0.994009,0,0
slim,P041,2,0.980992,0.988249,0,0
slim,P041,3,0.985804,0.984636,0,0
slim,P041,4,0.985112,0.985015,0,0
slim,P041,5,0.990741,0.990375,0,0
slim,P041,6,0.994178,0.994178,0,0
slim,P041,7,0.987291,0.989057,0,0
slim,P041,8,0.992035,0.992087,0,0
slim,P041,9,0.988951,0.991901,0,0
slim,P041,10,0.990531,0.99042,0,0
slim,P041,11,0.994674,0.994674,0,0
slim,P041,12,0.994159,0.994159,0,0
slim,P041,13,0.991225,0.991224,0,0
slim,P041,14,0.98997,0.989854,0,0
slim,P041,15,0.986785,0.986437,0,0
slim,P041,16,0.994229,0.994005,0,0
slim,P041,17,0.994095,0.994431,0,0
slim,P041,18,0.989478,0.989703,0,0
slim,P041,19,0.99386,0.99386,0,0
slim,P041,20,0.991949,0.991949,0,0
slim,P041,21,0.993846,0.993846,0,0
slim,P041,22,0.987119,0.990792,0,0
slim,P041,23,0.997766,0.997766,0,0
slim,P041,24,0.997405,0.997405,0,0
slim,P041,25,0.993293,0.992774,0,0
slim,P041,26,0.992957,0.992957,0,0
slim,P041,27,0.992075,0.993151,0,0
slim,P041,28,0.996724,0.995199,0,0
slim,P041,29,0.994044,0.994044,0,0
slim,P041,30,0.995602,0.995602,0,0
slim,P041,31,0.996492,0.996492,0,0
slim,P041,32,0.998324,0.998324,0,0
slim,P041,33,0.996379,0.996379,0,0
slim,P041,34,0.998214,0.998214,0,0
slim,P041,35,0.996637,0.996637,0,0
slim,P041,36,0.997011,0.997011,0,0
slim,P041,37,0.997877,0.997877,0,0
slim,P041,38,0.998367,0.998367,0,0
slim,P041,39,0.997716,0.997716,0,0
slim,P041,40,0.99581,0.99581,0,0
slim,P041,41,0.998038,0.998038,0,0
slim,P041,42,0.996625,0.996625,0,0
slim,P041,43,0.997449,0.997449,0,0
slim,P041,44,0.993377,0.99397,0,0
slim,P041,45,0.998095,0.998095,0,0
slim,P041,46,0.997655,0.997655,0,0
slim,P041,47,0.998199,0.998199,0,0
slim,P041,48,0.996883,0.996883,0,0
slim,P041,49,0.996207,0.996207,0,0
slim,P041,50,0.996308,0.996308,0,0
slim,P041,51,0.993557,0.992593,0,0
slim,P041,52,0.994679,0.994568,0,0
slim,P041,53,0.995028,0.993311,0,0
slim,P041,54,0.994586,0.991913,0,0
slim,P041,55,0.99451,0.994432,0,0
slim,P041,56,0.988347,0.990933,0,0
slim,P041,57,0.990692,0.987695,0,0
slim,P041,58,0.984403,0.990143,0,0
slim,P041,59,0.99369,0.992014,0,0
slim,P041,60,0.9866,0.985545,0,0
slim,P041,61,0.993353,0.992167,0,0
slim,P041,62,0.994764,0.995129,0,0
slim,P041,63,0.993811,0.992946,0,0
slim,P041,64,0.994554,0.995296,0,0
slim,P041,65,0.993296,0.992966,0,0
slim,P041,66,0.98103,0.986693,0,0
slim,P041,67,0.99188,0.991986,0,0
slim,P041,68,0.988553,0.989403,0,0
slim,P041,69,0.98827,0.988099,0,0
slim,P041,70,0.98751,0.989263,0,0
slim,P041,71,0.991324,0.991381,0,0
slim,P041,72,0.992823,0.993456,0,0
slim,P041,73,0.993834,0.992947,0,0
slim,P041,74,0.992938,0.993326,0,0
slim,P041,75,0.992812,0.992869,0,0
slim,P041,76,0.995551,0.995725,0,0
slim,P041,77,0.994687,0.994335,0,0
slim,P041,78,0.991547,0.990904,0,0
slim,P041,79,0.995291,0.99402,0,0
slim,P041,80,0.995256,0.994509,0,0
slim,P041,81,0.996065,0.995663,0,0
slim,P041,82,0.995829,0.995367,0,0
slim,P041,83,0.99645,0.996334,0,0
slim,P041,84,0.997018,0.997016,0,0
slim,P041,85,0.997299,0.997067,0,0
slim,P041,86,0.995338,0.995338,0,0
slim,P041,87,0.986771,0.987807,0,0
slim,P041,88,0.982423,0.982423,0,0
slim,P041,89,0.99294,0.993235,0,0
slim,P041,90,0.994854,0.994854,0,0
slim,P041,91,0.990989,0.990981,0,0
slim,P041,92,0.993613,0.992813,0,0
slim,P041,93,0.99368,0.99374,0,0
slim,P041,94,0.993239,0.993043,0,0
slim,P041,95,0.992377,0.992377,0,0
slim,P041,96,0.995553,0.995553,0,0
slim,P041,97,0.992831,0.992765,0,0
slim,P041,98,0.995951,0.996075,0,0
slim,P041,99,0.993574,0.993574,0,0
slim,P041,100,0.995635,0.995635,0,0
slim,P041,101,0.996081,0.996081,0,0
slim,P041,102,0.996095,0.996095,0,0
slim,P041,103,0.993068,0.993068,0,0
slim,P041,104,0.9941,0.994225,0,0
slim,P041,105,0.991897,0.989809,0,0
slim,P041,106,0.990206,0.989943,0,0
slim,P041,107,0.987427,0.984196,0,0
slim,P041,108,0.989077,0.988783,0,0
slim,P041,109,0.990808,0.990883,0,0
slim,P041,110,0.987134,0.989098,0,0
slim,P041,111,0.989833,0.991775,0,0
slim,P041,112,0.98568,0.989323,0,0
slim,P041,113,0.9932,0.99225,0,0
slim,P041,114,0.992873,0.994003,0,0
slim,P041,115,0.99495,0.995429,0,0
slim,P041,116,0.991123,0.991948,0,0
slim,P041,117,0.990903,0.99158,0,0
slim,P041,118,0.992511,0.993947,0,0
slim,P041,119,0.98833,0.989629,0,0
slim,P041,120,0.991377,0.993148,0,0
slim,P041,121,0.993418,0.992939,0,0
slim,P041,122,0.992599,0.992599,0,0
slim,P041,123,0.994839,0.994839,0,0
slim,P041,124,0.992644,0.992101,0,0
slim,P041,125,0.995492,0.995492,0,0
slim,P041,126,0.992673,0.993535,0,0
slim,P041,127,0.995679,0.995952,0,0
slim,P043,1,0.034457,0.649111,0,0
slim,P043,2,0.760407,0.886427,0,0
slim,P043,3,0.924282,0.880973,0,0
slim,P043,4,0.94958,0.94958,0,0
slim,P043,5,0.883217,0.904872,0,0
slim,P043,6,0.703671,0.70256,0,0
slim,P043,7,0.0,0.0,0,0
slim,P043,8,0.0,0.0,1,0
slim,P043,9,1.0,1.0,1,1
slim,P043,10,1.0,1.0,1,1
slim,P043,11,0.0,0.0,0,1
slim,P043,12,0.459364,0.459364,0,0
slim,P043,13,0.0,0.0,1,0
slim,P043,14,1.0,1.0,1,1
slim,P043,15,0.0,0.0,0,1
slim,P043,16,0.0,0.0,1,0
slim,P043,17,0.0,0.0,0,1
slim,P043,18,0.538462,0.538462,0,0
slim,P043,19,0.509804,0.509804,0,0
slim,P043,20,0.0,0.0,1,0
slim,P043,21,0.0,0.0,0,1
slim,P043,22,0.8125,0.8125,0,0
slim,P043,23,0.433588,0.421538,0,0
slim,P043,24,0.368175,0.38965,0,0
slim,P043,25,0.320513,0.305304,0,0
slim,P043,26,0.721336,0.909091,0,0
slim,P043,27,0.931449,0.92253,0,0
slim,P043,28,0.761354,0.755738,0,0
slim,P043,29,0.85447,0.942857,0,0
slim,P043,30,0.88699,0.877493,0,0
slim,P043,31,0.927676,0.916104,0,0
slim,P043,32,0.80033,0.80033,0,0
slim,P043,33,0.818182,0.805049,0,0
slim,P043,34,0.555669,0.567318,0,0
slim,P043,35,0.722513,0.722513,0,0
slim,P043,36,0.915789,0.953684,0,0
slim,P043,37,0.9653,0.9653,0,0
slim,P043,38,0.928879,0.928647,0,0
slim,P043,39,0.923259,0.923259,0,0
slim,P043,40,0.962175,0.962175,0,0
slim,P043,41,0.892774,0.904429,0,0
slim,P043,42,0.924433,0.942065,0,0
slim,P043,43,0.883117,0.864227,0,0
slim,P043,44,0.832099,0.830049,0,0
slim,P043,45,0.915305,0.921944,0,0
slim,P043,46,0.88169,0.883263,0,0
slim,P043,47,0.789116,0.840816,0,0
slim,P043,48,0.936047,0.936047,0,0
slim,P043,49,0.938953,0.938953,0,0
slim,P043,50,0.922207,0.917143,0,0
slim,P043,51,0.906793,0.906793,0,0
slim,P043,52,0.943522,0.943522,0,0
slim,P043,53,0.925424,0.925424,0,0
slim,P043,54,0.405797,0.405797,0,0
slim,P043,55,0.520446,0.520446,0,0
slim,P043,56,0.831169,0.839827,0,0
slim,P043,57,0.884404,0.899083,0,0
slim,P043,58,0.843049,0.870073,0,0
slim,P043,59,0.873973,0.884932,0,0
slim,P043,60,0.967742,0.953079,0,0
slim,P043,61,0.885117,0.885117,0,0
slim,P043,62,0.898219,0.900763,0,0
slim,P043,63,0.826797,0.826797,0,0
slim,P043,64,0.791139,0.791139,0,0
slim,P043,65,0.966887,0.966887,0,0
slim,P043,66,0.946794,0.946794,0,0
slim,P043,67,0.991597,0.991597,0,0
slim,P043,68,0.848387,0.864686,0,0
slim,P043,69,0.904382,0.904382,0,0
slim,P043,70,0.936441,0.936441,0,0
slim,P043,71,0.773148,0.893519,0,0
slim,P043,72,0.923077,0.923077,0,0
slim,P043,73,0.901345,0.901345,0,0
slim,P043,74,0.553642,0.570292,0,0
slim,P043,75,0.834891,0.806065,0,0
slim,P043,76,0.934645,0.931469,0,0
slim,P043,77,0.95665,0.954315,0,0
slim,P043,78,0.885599,0.886379,0,0
slim,P043,79,0.8618,0.856942,0,0
slim,P043,80,0.852234,0.874892,0,0
slim,P043,81,0.776716,0.881385,0,0
slim,P043,82,0.748686,0.747899,0,0
slim,P043,83,0.431718,0.433628,0,0
slim,P043,84,0.466165,0.5,0,0
slim,P043,85,0.123077,0.130769,0,0
slim,P043,86,0.57975,0.643551,0,0
slim,P043,87,0.698413,0.661499,0,0
slim,P043,88,0.74386,0.757143,0,0
slim,P043,89,0.848249,0.875969,0,0
slim,P043,90,0.587571,0.587571,0,0
slim,P043,91,0.976,0.976,0,0
slim,P043,92,0.421053,0.442105,0,0
slim,P043,93,0.0,0.0,1,0
slim,P043,94,1.0,1.0,1,1
slim,P043,95,1.0,1.0,1,1
slim,P043,96,1.0,1.0,1,1
slim,P043,97,0.0,0.0,0,1
slim,P043,98,0.481633,0.481633,0,0
slim,P043,99,0.745,0.77,0,0
slim,P085,1,0.985277,0.985277,0,0
slim,P085,2,0.99721,0.99721,0,0
slim,P085,3,0.992079,0.992079,0,0
slim,P085,4,0.981626,0.984257,0,0
slim,P085,5,0.989711,0.989711,0,0
slim,P085,6,0.987049,0.987049,0,0
slim,P085,7,0.986378,0.986378,0,0
slim,P085,8,0.989195,0.989195,0,0
slim,P085,9,0.987018,0.988264,0,0
slim,P085,10,0.984258,0.985957,0,0
slim,P085,11,0.990693,0.990693,0,0
slim,P085,12,0.990928,0.990928,0,0
slim,P085,13,0.990519,0.990519,0,0
slim,P085,14,0.991121,0.991121,0,0
slim,P085,15,0.987711,0.987711,0,0
slim,P085,16,0.989238,0.989238,0,0
slim,P085,17,0.99083,0.99083,0,0
slim,P085,18,0.996361,0.996361,0,0
slim,P085,19,0.993584,0.993584,0,0
slim,P085,20,0.980141,0.981749,0,0
slim,P085,21,0.990158,0.990646,0,0
slim,P085,22,0.977142,0.98259,0,0
slim,P085,23,0.98457,0.98781,0,0
slim,P085,24,0.988367,0.990913,0,0
slim,P085,25,0.990803,0.993688,0,0
slim,P085,26,0.992104,0.992104,0,0
slim,P085,27,0.98815,0.98815,0,0
slim,P085,28,0.990087,0.990087,0,0
slim,P085,29,0.991339,0.991339,0,0
slim,P085,30,0.992279,0.992279,0,0
slim,P085,31,0.988787,0.99019,0,0
slim,P085,32,0.995362,0.995362,0,0
slim,P085,33,0.994953,0.994953,0,0
slim,P085,34,0.995964,0.995964,0,0
slim,P085,35,0.996165,0.996165,0,0
slim,P085,36,0.993514,0.993514,0,0
slim,P085,37,0.993506,0.993506,0,0
slim,P085,38,0.995557,0.995557,0,0
slim,P085,39,0.989883,0.989883,0,0
slim,P085,40,0.984263,0.986363,0,0
slim,P085,41,0.981447,0.980376,0,0
slim,P085,42,0.97947,0.981116,0,0
slim,P085,43,0.985922,0.979965,0,0
slim,P085,44,0.990866,0.99152,0,0
slim,P085,45,0.988857,0.987347,0,0
slim,P085,46,0.987247,0.987247,0,0
slim,P085,47,0.981391,0.977944,0,0
slim,P085,48,0.993351,0.993351,0,0
slim,P085,49,0.99272,0.99272,0,0
slim,P085,50,0.994926,0.994926,0,0
slim,P085,51,0.989622,0.989622,0,0
slim,P085,52,0.988739,0.985062,0,0
slim,P085,53,0.994046,0.992746,0,0
slim,P085,54,0.991656,0.991656,0,0
slim,P085,55,0.993631,0.993631,0,0
slim,P085,56,0.991205,0.991205,0,0
slim,P085,57,0.985658,0.985658,0,0
slim,P085,58,0.992944,0.992944,0,0
slim,P085,59,0.992977,0.992977,0,0
slim,P085,60,0.988136,0.988136,0,0
slim,P085,61,0.983689,0.983469,0,0
slim,P085,62,0.982168,0.981535,0,0
slim,P085,63,0.973847,0.982274,0,0
slim,P085,64,0.989602,0.988869,0,0
slim,P085,65,0.985855,0.985855,0,0
slim,P085,66,0.989659,0.989659,0,0
slim,P085,67,0.984097,0.986106,0,0
slim,P085,68,0.99043,0.991018,0,0
slim,P085,69,0.991021,0.991021,0,0
slim,P085,70,0.984317,0.993464,0,0
slim,P085,71,0.996083,0.996083,0,0
slim,P085,72,0.992395,0.992395,0,0
slim,P085,73,0.986266,0.985158,0,0
slim,P085,74,0.989633,0.989633,0,0
slim,P085,75,0.991781,0.991781,0,0
slim,P085,76,0.980322,0.984779,0,0
slim,P085,77,0.990496,0.990496,0,0
slim,P085,78,0.990196,0.990196,0,0
slim,P085,79,0.991576,0.991576,0,0
slim,P085,80,0.989255,0.989255,0,0
slim,P089,1,0.996755,0.996755,0,0
slim,P089,2,0.995125,0.995125,0,0
slim,P089,3,0.994565,0.994565,0,0
slim,P089,4,0.991281,0.991281,0,0
slim,P089,5,0.997274,0.997274,0,0
slim,P089,6,0.994289,0.994289,0,0
slim,P089,7,0.992962,0.992962,0,0
slim,P089,8,0.99351,0.99351,0,0
slim,P089,9,0.99647,0.99647,0,0
slim,P089,10,0.993986,0.993986,0,0
slim,P089,11,0.989804,0.989804,0,0
slim,P089,12,0.996681,0.996681,0,0
slim,P089,13,0.994178,0.994178,0,0
slim,P089,14,0.995551,0.995551,0,0
slim,P089,15,0.994691,0.994691,0,0
slim,P089,16,0.997755,0.997755,0,0
slim,P089,17,0.999439,0.999439,0,0
slim,P089,18,0.988327,0.988327,0,0
slim,P089,19,0.988914,0.988614,0,0
slim,P089,20,0.989421,0.989421,0,0
slim,P089,21,0.979467,0.979467,0,0
slim,P089,22,0.986748,0.986748,0,0
slim,P089,23,0.990083,0.990083,0,0
slim,P089,24,0.991481,0.991481,0,0
slim,P089,25,0.993432,0.993432,0,0
slim,P089,26,0.986183,0.986183,0,0
slim,P089,27,0.984229,0.984229,0,0
slim,P089,28,0.986582,0.985523,0,0
slim,P089,29,0.980977,0.985736,0,0
slim,P089,30,0.951609,0.971151,0,0
slim,P089,31,0.9659,0.976531,0,0
slim,P089,32,0.966326,0.981329,0,0
slim,P089,33,0.94237,0.9862,0,0
slim,P089,34,0.974121,0.984166,0,0
slim,P089,35,0.981302,0.98042,0,0
slim,P089,36,0.982342,0.979431,0,0
slim,P089,37,0.987785,0.978397,0,0
slim,P089,38,0.988691,0.984852,0,0
slim,P089,39,0.978451,0.977461,0,0
slim,P089,40,0.987858,0.977552,0,0
slim,P089,41,0.99042,0.98275,0,0
slim,P089,42,0.984394,0.985651,0,0
slim,P089,43,0.974727,0.984706,0,0
slim,P089,44,0.962705,0.976744,0,0
slim,P089,45,0.979255,0.990552,0,0
slim,P089,46,0.986667,0.979449,0,0
slim,P089,47,0.984953,0.976792,0,0
slim,P089,48,0.985821,0.9812,0,0
slim,P089,49,0.993247,0.993247,0,0
slim,P089,50,0.985923,0.982073,0,0
slim,P089,51,0.991921,0.991921,0,0
slim,P089,52,0.989831,0.989831,0,0
slim,P089,53,0.992434,0.992434,0,0
slim,P089,54,0.990854,0.990854,0,0
slim,P089,55,0.992967,0.992967,0,0
slim,P089,56,0.984488,0.983564,0,0
slim,P089,57,0.996129,0.996129,0,0
slim,P089,58,0.998708,0.998708,0,0
slim,P089,59,0.994558,0.994558,0,0
slim,P089,60,0.990916,0.990916,0,0
slim,P089,61,0.98982,0.98982,0,0
slim,P089,62,0.984019,0.984019,0,0
slim,P089,63,0.990291,0.990291,0,0
slim,P089,64,0.98203,0.986133,0,0
slim,P089,65,0.992859,0.992859,0,0
slim,P089,66,0.988871,0.988871,0,0
slim,P089,67,0.997347,0.997347,0,0
slim,P089,68,0.995518,0.995518,0,0
slim,P089,69,0.992662,0.992662,0,0
slim,P089,70,0.991641,0.991641,0,0
slim,P089,71,0.999478,0.999478,0,0
slim,P089,72,0.996352,0.996352,0,0
slim,P089,73,0.994816,0.994816,0,0
slim,P089,74,0.999483,0.999483,0,0
slim,P089,75,0.997157,0.997157,0,0
slim,P089,76,0.996131,0.996131,0,0
slim,P089,77,0.992547,0.992547,0,0
slim,P089,78,0.99692,0.99692,0,0
slim,P089,79,0.99923,0.99923,0,0
slim,P089,80,0.994356,0.994356,0,0
slim,P089,81,0.997952,0.997952,0,0
slim,P089,82,0.99872,0.99872,0,0
slim,P089,83,0.997692,0.997692,0,0
slim,P089,84,0.99537,0.99537,0,0
slim,P089,85,0.997429,0.997429,0,0
slim,P089,86,0.998973,0.998973,0,0
slim,P089,87,0.993578,0.993578,0,0
slim,P089,88,0.995387,0.995387,0,0
slim,P089,89,0.999233,0.999233,0,0
slim,P089,90,0.995914,0.995914,0,0
slim,P089,91,0.99847,0.99847,0,0
slim,P089,92,0.99414,0.99414,0,0
slim,P089,93,0.993676,0.993676,0,0
slim,P089,94,0.992178,0.992178,0,0
slim,P089,95,0.998736,0.998736,0,0
slim,P089,96,0.998486,0.998486,0,0
slim,P089,97,0.998992,0.998992,0,0
slim,P095,1,0.924812,0.924812,0,0
slim,P095,2,0.826389,0.895833,0,0
slim,P095,3,0.700935,0.700935,0,0
slim,P095,4,0.81862,0.828571,0,0
slim,P095,5,0.915119,0.915119,0,0
slim,P095,6,0.97909,0.97909,0,0
slim,P095,7,0.948052,0.948052,0,0
slim,P095,8,0.940837,0.940837,0,0
slim,P095,9,0.968652,0.968652,0,0
slim,P095,10,0.97553,0.97553,0,0
slim,P095,11,0.945227,0.945227,0,0
slim,P095,12,0.954286,0.954286,0,0
slim,P095,13,0.988981,0.988981,0,0
slim,P095,14,0.896296,0.896296,0,0
slim,P095,15,0.93809,0.93809,0,0
slim,P095,16,0.920635,0.920635,0,0
slim,P095,17,0.925987,0.925987,0,0
slim,P095,18,0.978528,0.978528,0,0
slim,P095,19,0.931765,0.931765,0,0
slim,P095,20,0.980299,0.980299,0,0
slim,P095,21,0.917155,0.917155,0,0
slim,P095,22,0.902077,0.902077,0,0
slim,P095,23,0.876712,0.866516,0,0
slim,P095,24,0.879659,0.879659,0,0
slim,P095,25,0.870805,0.870805,0,0
slim,P095,26,0.954155,0.954155,0,0
slim,P095,27,0.952068,0.950392,0,0
slim,P095,28,0.878256,0.894075,0,0
slim,P095,29,0.875,0.907059,0,0
slim,P095,30,0.952707,0.912644,0,0
slim,P095,31,0.949593,0.913446,0,0
slim,P095,32,0.974224,0.973795,0,0
slim,P095,33,0.97817,0.964341,0,0
slim,P095,34,0.973629,0.97801,0,0
slim,P095,35,0.969094,0.969094,0,0
slim,P095,36,0.969697,0.963918,0,0
slim,P095,37,0.979592,0.9727,0,0
slim,P095,38,0.968496,0.970707,0,0
slim,P095,39,0.966135,0.961013,0,0
slim,P095,40,0.965076,0.966926,0,0
slim,P095,41,0.979257,0.96575,0,0
slim,P095,42,0.986366,0.979972,0,0
slim,P095,43,0.974977,0.980681,0,0
slim,P095,44,0.984274,0.976169,0,0
slim,P095,45,0.971725,0.969188,0,0
slim,P095,46,0.966764,0.962782,0,0
slim,P095,47,0.940206,0.932503,0,0
slim,P095,48,0.968228,0.955014,0,0
slim,P095,49,0.987991,0.978654,0,0
slim,P095,50,0.969596,0.969596,0,0
slim,P095,51,0.975637,0.975637,0,0
slim,P095,52,0.97669,0.97669,0,0
slim,P095,53,0.980769,0.980769,0,0
slim,P095,54,0.989703,0.989703,0,0
slim,P095,55,0.944807,0.944807,0,0
slim,P095,56,0.992941,0.992941,0,0
slim,P095,57,0.95683,0.95683,0,0
slim,P095,58,0.991774,0.991774,0,0
slim,P095,59,0.981609,0.981609,0,0
slim,P095,60,0.98991,0.98991,0,0
slim,P095,61,0.989532,0.989532,0,0
slim,P095,62,0.991247,0.991247,0,0
slim,P095,63,0.990705,0.990705,0,0
slim,P095,64,0.994005,0.994005,0,0
slim,P095,65,0.993471,0.993471,0,0
slim,P095,66,0.972177,0.968297,0,0
slim,P095,67,0.983696,0.983696,0,0
slim,P095,68,0.991398,0.991398,0,0
slim,P095,69,0.980624,0.980624,0,0
slim,P095,70,0.988134,0.988134,0,0
slim,P095,71,0.989801,0.989801,0,0
slim,P095,72,0.994652,0.994652,0,0
slim,P095,73,0.985154,0.984615,0,0
slim,P095,74,0.982768,0.982768,0,0
slim,P095,75,0.992754,0.992754,0,0
slim,P095,76,0.995846,0.995846,0,0
slim,P095,77,0.984919,0.982365,0,0
slim,P095,78,0.99324,0.99324,0,0
slim,P095,79,0.96541,0.96541,0,0
slim,P095,80,0.957601,0.959089,0,0
slim,P095,81,0.9484,0.953069,0,0
slim,P095,82,0.958333,0.961185,0,0
slim,P095,83,0.952917,0.973752,0,0
slim,P095,84,0.931565,0.961373,0,0
slim,P095,85,0.922026,0.934558,0,0
slim,P095,86,0.934073,0.929056,0,0
slim,P095,87,0.936518,0.95142,0,0
slim,P095,88,0.938182,0.958738,0,0
slim,P095,89,0.959524,0.962876,0,0
slim,P095,90,0.929513,0.935949,0,0
slim,P095,91,0.95089,0.954248,0,0
slim,P095,92,0.972507,0.972767,0,0
slim,P095,93,0.95831,0.95831,0,0
slim,P095,94,0.974178,0.974178,0,0
slim,P095,95,0.979475,0.979475,0,0
slim,P095,96,0.971014,0.971014,0,0
slim,P095,97,0.975281,0.975281,0,0
slim,P095,98,0.961024,0.961024,0,0
slim,P095,99,0.955828,0.955828,0,0
slim,P097,1,0.996829,0.996829,0,0
slim,P097,2,0.995421,0.995421,0,0
slim,P097,3,0.989924,0.989924,0,0
slim,P097,4,0.989823,0.989823,0,0
slim,P097,5,0.990994,0.990994,0,0
slim,P097,6,0.996451,0.996451,0,0
slim,P097,7,0.996317,0.996317,0,0
slim,P097,8,0.99663,0.99663,0,0
slim,P097,9,0.997088,0.997088,0,0
slim,P097,10,0.99664,0.99664,0,0
slim,P097,11,0.995446,0.995446,0,0
slim,P097,12,0.992164,0.992164,0,0
slim,P097,13,0.997602,0.997602,0,0
slim,P097,14,0.994611,0.994611,0,0
slim,P097,15,0.99595,0.99595,0,0
slim,P097,16,0.985667,0.989011,0,0
slim,P097,17,0.975991,0.988438,0,0
slim,P097,18,0.979145,0.987378,0,0
slim,P097,19,0.977739,0.98223,0,0
slim,P097,20,0.967248,0.978879,0,0
slim,P097,21,0.966662,0.972199,0,0
slim,P097,22,0.961142,0.974208,0,0
slim,P097,23,0.960495,0.985029,0,0
slim,P097,24,0.979461,0.983835,0,0
slim,P097,25,0.97884,0.976554,0,0
slim,P097,26,0.967733,0.979116,0,0
slim,P097,27,0.968009,0.983213,0,0
slim,P097,28,0.96756,0.981345,0,0
slim,P097,29,0.960573,0.980615,0,0
slim,P097,30,0.97275,0.97727,0,0
slim,P097,31,0.988014,0.987719,0,0
slim,P097,32,0.986873,0.981945,0,0
slim,P097,33,0.976996,0.98818,0,0
slim,P097,34,0.989819,0.988427,0,0
slim,P097,35,0.97992,0.987834,0,0
slim,P097,36,0.991532,0.989321,0,0
slim,P097,37,0.990105,0.989654,0,0
slim,P097,38,0.986249,0.986249,0,0
slim,P097,39,0.988925,0.989222,0,0
slim,P097,40,0.989283,0.989283,0,0
slim,P097,41,0.992145,0.992145,0,0
slim,P097,42,0.977501,0.989807,0,0
slim,P097,43,0.995258,0.995258,0,0
slim,P097,44,0.99573,0.99573,0,0
slim,P097,45,0.99114,0.99114,0,0
slim,P097,46,0.993256,0.993256,0,0
slim,P097,47,0.996167,0.996167,0,0
slim,P097,48,0.995106,0.995106,0,0
slim,P097,49,0.994378,0.994378,0,0
slim,P097,50,0.993976,0.993976,0,0
slim,P097,51,0.990937,0.990937,0,0
slim,P097,52,0.993701,0.993701,0,0
slim,P097,53,0.995921,0.995921,0,0
slim,P097,54,0.980012,0.980012,0,0
slim,P097,55,0.965171,0.97093,0,0
slim,P097,56,0.972125,0.977121,0,0
slim,P097,57,0.961703,0.967279,0,0
slim,P097,58,0.938857,0.955035,0,0
slim,P097,59,0.956777,0.973995,0,0
slim,P097,60,0.971306,0.983285,0,0
slim,P097,61,0.976434,0.985449,0,0
slim,P097,62,0.982639,0.985971,0,0
slim,P097,63,0.978033,0.987544,0,0
slim,P097,64,0.98819,0.987801,0,0
slim,P097,65,0.980059,0.98225,0,0
slim,P097,66,0.992034,0.992034,0,0
slim,P097,67,0.992339,0.993199,0,0
slim,P097,68,0.978157,0.98399,0,0
slim,P097,69,0.994355,0.994355,0,0
slim,P097,70,0.995896,0.995896,0,0
slim,P097,71,0.996732,0.996732,0,0
slim,P097,72,0.994448,0.994448,0,0
slim,P108,1,0.989625,0.989625,0,0
slim,P108,2,0.993393,0.993393,0,0
slim,P108,3,0.992863,0.992863,0,0
slim,P108,4,0.99486,0.99486,0,0
slim,P108,5,0.989515,0.989515,0,0
slim,P108,6,0.989702,0.989702,0,0
slim,P108,7,0.992299,0.992299,0,0
slim,P108,8,0.98964,0.98964,0,0
slim,P108,9,0.990455,0.990455,0,0
slim,P108,10,0.989821,0.989821,0,0
slim,P108,11,0.989295,0.989295,0,0
slim,P108,12,0.991812,0.991812,0,0
slim,P108,13,0.992625,0.992625,0,0
slim,P108,14,0.990721,0.990721,0,0
slim,P108,15,0.972382,0.983867,0,0
slim,P108,16,0.99506,0.99506,0,0
slim,P108,17,0.992597,0.992597,0,0
slim,P108,18,0.989838,0.989838,0,0
slim,P108,19,0.988708,0.988708,0,0
slim,P108,20,0.986165,0.986165,0,0
slim,P108,21,0.989158,0.989158,0,0
slim,P108,22,0.969629,0.973971,0,0
slim,P108,23,0.990606,0.990606,0,0
slim,P108,24,0.990043,0.990043,0,0
slim,P108,25,0.97023,0.987241,0,0
slim,P108,26,0.995185,0.995185,0,0
slim,P108,27,0.99067,0.99067,0,0
slim,P108,28,0.989023,0.989023,0,0
slim,P108,29,0.986904,0.986904,0,0
slim,P108,30,0.984276,0.984276,0,0
slim,P108,31,0.978214,0.978214,0,0
slim,P108,32,0.984118,0.982749,0,0
slim,P108,33,0.962622,0.962541,0,0
slim,P108,34,0.984265,0.984248,0,0
slim,P108,35,0.975793,0.978815,0,0
slim,P108,36,0.972592,0.97397,0,0
slim,P108,37,0.975917,0.98531,0,0
slim,P108,38,0.970469,0.978503,0,0
slim,P108,39,0.976248,0.986236,0,0
slim,P108,40,0.97212,0.984094,0,0
slim,P108,41,0.959646,0.97974,0,0
slim,P108,42,0.976994,0.978929,0,0
slim,P108,43,0.976639,0.969103,0,0
slim,P108,44,0.985817,0.978164,0,0
slim,P108,45,0.987211,0.974757,0,0
slim,P108,46,0.984496,0.984988,0,0
slim,P108,47,0.984975,0.980057,0,0
slim,P108,48,0.990974,0.990974,0,0
slim,P108,49,0.978318,0.978318,0,0
slim,P108,50,0.986058,0.984874,0,0
slim,P108,51,0.993717,0.99348,0,0
slim,P108,52,0.990338,0.98986,0,0
slim,P108,53,0.992528,0.992528,0,0
slim,P108,54,0.989701,0.989701,0,0
slim,P108,55,0.991193,0.991193,0,0
slim,P108,56,0.989851,0.989856,0,0
slim,P108,57,0.985778,0.985778,0,0
slim,P108,58,0.989667,0.989667,0,0
slim,P108,59,0.972668,0.985998,0,0
slim,P108,60,0.974347,0.985149,0,0
